id	pmc3	soc3	ozc3	pmc2	soc2	ozc2	pmc1	soc1	ozc1
9726	25.39749	.039799	.09289	23.75206	.042658	.10219	23.38971	.032828	.114531
10277	23.94354	.039841	.093324	26.01828	.033231	.08192	25.17105	.047428	.125777
7669	23.22223	.04037	.092092	27.2157	.03296	.085858	22.87972	.032678	.113568
9496	24.37898	.039948	.092761	29.35782	.043213	.113148	36.89587	.037562	.092255
9502	24.51667	.039914	.092875	23.76582	.042469	.103872	29.29587	.043214	.11341
10980	24.27063	.039966	.092882	26.50331	.032824	.089816	24.838	.033557	.139636
8865	23.16842	.040207	.095627	28.09109	.031695	.097803	24.37168	.034398	.133
11964	24.28162	.039472	.093701	25.36705	.033013	.091684	24.42577	.04312	.129021
7422	21.8769	.040672	.098009	26.47574	.031613	.091449	24.03045	.043496	.106864
9380	24.49921	.039987	.092079	29.16207	.03169	.103799	23.91116	.032948	.113172
11375	25.18659	.039693	.09319	24.26046	.035587	.113999	24.96779	.04319	.131083
8651	22.28367	.040388	.101725	24.21355	.04343	.103452	23.74659	.035339	.109625
11190	25.00593	.039749	.093087	23.74887	.042909	.099144	25.0004	.043182	.131449
8729	22.54464	.040238	.099457	24.30564	.043397	.111022	22.62289	.03356	.110456
9402	24.74925	.039981	.091916	23.75727	.04251	.100521	29.62932	.043241	.111727
9529	24.25925	.039901	.093194	26.51999	.033178	.08294	30.37902	.046791	.117481
10119	25.78543	.039825	.092666	25.30045	.043232	.133929	36.64424	.037396	.096722
8574	22.73438	.040364	.098689	27.50934	.031668	.089795	28.39426	.043103	.113509
7674	23.26209	.040346	.092175	25.35425	.033921	.139448	36.59729	.037542	.097689
7658	23.22591	.040366	.092054	25.55644	.043383	.135302	36.62199	.03756	.097495
8421	23.2366	.040202	.095058	26.25343	.033194	.084469	36.8157	.037745	.092654
9844	23.74515	.040091	.090696	23.80138	.035338	.117465	25.55826	.034917	.09438
11750	24.94087	.039646	.093348	23.74439	.042794	.102952	28.78291	.04325	.11416
11628	25.09615	.039701	.093221	23.74763	.042731	.102923	24.96981	.043205	.130916
7564	22.77432	.040472	.095868	22.65054	.034519	.114055	25.59302	.047629	.117874
7583	22.82973	.040467	.095351	27.98193	.031644	.096023	24.84265	.043441	.121381
11945	24.43486	.039526	.093623	23.73664	.042851	.104422	30.03507	.047054	.116075
11552	24.80963	.039657	.093382	23.93997	.034862	.09719	33.85429	.048302	.117012
11851	24.68876	.039661	.093416	28.74005	.04323	.114394	33.89302	.048311	.117172
6513	21.38476	.040887	.093503	23.55344	.042238	.098717	23.04401	.034114	.140012
8412	23.34407	.040187	.094112	24.42989	.035163	.098848	24.81182	.047551	.124189
7446	21.91671	.040608	.099615	21.52752	.034004	.113166	22.42871	.033439	.107093
12111	22.86183	.038984	.093866	23.99931	.032999	.10781	23.22364	.034522	.093394
6584	21.53475	.040846	.093435	23.77563	.04351	.123331	35.05144	.037663	.103954
10870	23.35198	.040191	.093026	28.14721	.031516	.093475	28.73272	.043365	.115568
9483	24.40376	.039932	.092865	23.76756	.042448	.10382	24.54504	.035028	.097028
8408	23.31985	.040192	.094315	26.47233	.033182	.083765	24.87647	.047565	.123783
8332	23.16639	.04026	.09515	26.29457	.033178	.084656	27.91967	.035511	.101715
8406	23.313	.04019	.094424	29.05597	.043158	.113213	24.88534	.047573	.123577
6511	21.27376	.040909	.093493	26.12031	.031551	.099844	23.61947	.043533	.121627
11063	24.9006	.039769	.093072	24.07369	.035893	.11224	23.50964	.034648	.096653
11210	25.59475	.039827	.092711	28.7885	.031634	.102044	25.26742	.04322	.133658
7821	23.23449	.040372	.092411	25.4829	.04338	.133197	25.81711	.047026	.112539
8300	23.01152	.040312	.096307	28.75785	.043141	.113324	27.71767	.035478	.101166
9869	24.8728	.040031	.091379	29.48055	.031638	.103197	25.88148	.046989	.114138
11079	24.84005	.039726	.093183	24.01618	.035909	.11233	26.13122	.032879	.089077
10445	24.33953	.039814	.093312	24.56222	.034026	.137513	36.67573	.037539	.099958
6630	21.5901	.040819	.093405	35.04729	.037617	.103919	32.42708	.048318	.113187
11704	24.97504	.039658	.093323	25.45726	.046891	.118272	30.29548	.047062	.116232
10774	23.01959	.040406	.092992	26.08987	.03283	.095351	35.92809	.037459	.099557
9990	24.54167	.040044	.092019	23.73939	.042708	.094529	24.18544	.034799	.095293
7195	21.61506	.040597	.100261	23.90405	.043474	.097593	25.88413	.035142	.084831
11683	25.12135	.039711	.093196	26.27066	.03307	.086362	24.03486	.03485	.097019
10143	25.6646	.039816	.092727	28.77686	.031643	.102362	29.27282	.043274	.11309
12004	24.39252	.039506	.093648	23.7357	.042887	.104369	28.38792	.043246	.114806
10048	25.10466	.039986	.092102	24.31981	.035623	.113484	23.51284	.032597	.112607
7681	23.16637	.040413	.092345	27.00871	.032957	.087622	23.05051	.034943	.095812
9823	23.41454	.040146	.090645	25.81827	.043324	.145713	34.39328	.048295	.11988
9858	25.24919	.039998	.091798	23.7439	.042676	.096402	29.35664	.031629	.102342
10657	22.8247	.040482	.093007	25.84996	.032839	.094522	26.48403	.035725	.114036
8573	22.72051	.040367	.09878	25.50626	.033195	.087424	27.29304	.035411	.098291
8202	23.83263	.040056	.092458	28.20303	.035638	.101282	24.53508	.047358	.125885
16554	22.96245	.039032	.093866	23.6854	.043153	.114572	23.2544	.034561	.093814
10654	22.71555	.040497	.093044	21.49107	.032384	.116356	32.89103	.048277	.111472
7969	23.24735	.040211	.090909	29.76386	.043239	.110744	28.26552	.035628	.100207
11349	25.4642	.039754	.092979	24.05773	.034806	.096737	24.79426	.033716	.136368
12470	22.2601	.038763	.092188	23.621	.04317	.120584	22.72151	.033272	.129909
7682	23.16498	.040414	.092346	25.4265	.043396	.133345	27.28975	.035678	.110926
9740	25.54175	.039805	.092817	24.27315	.034868	.096655	23.40388	.032794	.114154
9809	23.06399	.040201	.090015	29.96656	.043278	.10911	25.78979	.034965	.094066
11223	25.54924	.039842	.092671	28.82275	.031628	.101803	27.32413	.035768	.108754
11036	24.86358	.039806	.093	25.05552	.043193	.131764	36.26148	.037276	.098482
11594	25.10444	.039683	.093241	24.56946	.033704	.136224	30.3445	.047076	.116164
11434	25.2935	.039731	.093094	28.45813	.031684	.104004	25.05769	.04321	.131577
8294	22.92103	.040308	.097341	25.79929	.033196	.086328	24.05823	.035242	.102571
7540	22.56501	.040464	.098467	27.35837	.03165	.090048	23.86181	.035267	.105117
9404	24.47676	.039963	.092461	23.76388	.042463	.102283	28.04262	.035683	.104571
9616	24.99909	.039932	.092328	27.94718	.035707	.105822	36.92973	.037511	.093098
8682	22.40801	.040346	.101177	23.88268	.041806	.091762	23.34501	.034679	.123815
10915	24.52009	.039976	.09268	23.91409	.035845	.110768	25.3113	.043246	.133185
9682	25.01054	.039836	.092924	24.3748	.034953	.096922	27.70767	.035727	.107037
9297	23.654	.039882	.093288	24.74537	.043302	.131484	24.07201	.035153	.09736
7580	22.753	.040493	.095569	24.18502	.034412	.132188	25.61433	.047611	.117715
10839	23.85764	.0401	.09287	28.70338	.031552	.095174	24.91691	.033616	.141796
6815	22.03676	.040739	.094654	23.66974	.041966	.097168	32.84328	.048316	.112644
8017	23.75879	.040079	.091624	23.71828	.035012	.11704	25.38301	.034073	.135207
7050	21.1734	.040737	.098073	22.14247	.035058	.121602	31.02457	.048159	.101418
7440	21.98984	.040616	.098941	23.82781	.041722	.093539	25.48936	.047876	.11323
12233	22.78619	.03898	.093817	23.41698	.042977	.139531	29.09879	.047	.116204
10180	25.90045	.039943	.09197	23.74827	.042654	.098372	27.74145	.035736	.108236
7691	23.19639	.040387	.092059	25.5233	.04339	.135071	25.29555	.033976	.13857
10927	24.77263	.039908	.092763	28.74642	.031584	.099812	23.38707	.034684	.096155
10719	23.17952	.040373	.092979	23.03901	.035718	.10451	25.13292	.043365	.129209
8505	23.3948	.040096	.094474	28.19543	.031715	.102845	24.84217	.047603	.123026
11208	25.35285	.039851	.092705	23.84225	.034729	.096256	36.46936	.037336	.097642
12265	22.94257	.03904	.093831	27.29998	.043227	.119316	22.23133	.032658	.115522
6732	22.42206	.040592	.093142	21.91137	.034838	.096713	26.17843	.035725	.112274
11082	24.90656	.039749	.093114	24.07174	.035889	.112346	28.35311	.031599	.101457
9604	24.64946	.039861	.09304	23.76334	.042506	.104573	26.59738	.033149	.083365
10591	24.38433	.03965	.0935	23.74975	.042629	.106022	23.92666	.034949	.097402
7127	21.26889	.04071	.098495	23.92628	.03317	.092002	22.01978	.033672	.106293
8263	23.01466	.040333	.09594	24.92137	.043411	.121537	27.74173	.035486	.101335
9931	23.80574	.040149	.092077	23.73012	.042664	.092607	29.74174	.043318	.112422
7748	23.08457	.04046	.092397	26.83508	.032976	.08706	22.78577	.032725	.113277
7306	21.2849	.040625	.09885	27.41194	.042841	.113271	25.50253	.034981	.086733
11282	24.61336	.039559	.09354	25.68834	.033013	.089922	24.63306	.043148	.129483
10528	24.10489	.039731	.093396	27.90504	.031765	.111229	24.7286	.043249	.13041
6533	20.69672	.041025	.09333	20.25467	.035519	.113712	22.58293	.034036	.141686
8959	22.95691	.040004	.094943	23.65154	.034495	.135807	33.87996	.04832	.115963
10260	23.85787	.039827	.09327	27.94575	.031761	.114142	24.27263	.034148	.139468
8447	23.43616	.040126	.094107	24.63617	.047554	.123914	34.91924	.048323	.122617
9429	24.76227	.039956	.092235	25.48168	.043291	.135792	25.51396	.047193	.121026
11119	24.52981	.039598	.093487	27.87421	.031603	.102768	22.70754	.032422	.113964
10860	23.72052	.040137	.092912	23.73274	.042824	.091474	26.55778	.032817	.093112
8027	23.16978	.040334	.093299	26.74355	.033125	.083179	28.01346	.035553	.102387
6652	22.49651	.04065	.093213	22.9442	.035026	.098091	35.86036	.037668	.100086
7926	23.27079	.040354	.092847	23.7008	.042591	.090717	25.35838	.043367	.130278
11810	24.6979	.039737	.093306	23.75489	.042601	.105118	24.10654	.034951	.097277
7951	23.18377	.04016	.090299	25.54978	.034998	.094547	24.52743	.032887	.110594
8232	23.78449	.04006	.092717	23.77477	.042335	.101751	28.18722	.035628	.101475
9971	23.66119	.040192	.092423	27.29913	.032909	.087943	22.82684	.034816	.09523
11526	24.73699	.039627	.093441	27.08738	.035796	.10837	33.75173	.048297	.116638
8498	23.32758	.04012	.094774	28.84851	.043133	.113879	34.75203	.048322	.120076
7736	23.15678	.040418	.092241	29.46229	.043326	.113298	25.83856	.04711	.113675
8558	22.60238	.040377	.099807	25.30501	.033203	.087948	25.39575	.047823	.115866
11197	25.55203	.039823	.092735	25.25311	.043218	.133512	25.60083	.046794	.11612
9275	23.73916	.039915	.093445	26.0464	.033238	.081922	27.66311	.03562	.111154
12078	22.94837	.039026	.093863	27.29573	.043225	.119307	23.25147	.034561	.093722
12157	24.17573	.03954	.093662	27.58145	.031756	.107281	36.155	.037387	.101713
9918	23.59635	.040188	.091895	29.44984	.0316	.100022	33.99759	.048283	.116901
8810	22.98901	.040234	.09701	24.08594	.034472	.131374	36.64159	.037798	.098599
6900	21.90195	.040777	.09439	24.08293	.043515	.119471	22.52412	.032972	.109832
9094	23.51105	.039936	.093542	25.82206	.033261	.081711	27.54296	.035584	.112112
6832	22.54031	.040643	.09334	28.41511	.043326	.114668	25.64181	.047294	.115529
9588	24.63906	.039864	.093033	25.19343	.043273	.131901	30.52137	.046862	.116854
11845	24.72329	.039648	.093421	28.72758	.043235	.114362	27.15671	.035787	.108375
11372	25.22223	.039703	.093164	24.28822	.035544	.114215	23.11452	.032711	.114404
10979	24.27031	.039966	.092883	23.70248	.035959	.109919	26.50245	.032824	.089819
8917	22.82892	.040133	.096946	23.85684	.041972	.098284	28.23488	.043043	.113978
11811	24.63449	.039738	.093325	28.87555	.043218	.114431	24.52256	.03391	.136799
6529	21.07786	.040948	.093455	23.81403	.032911	.09615	22.24976	.032599	.109851
7389	21.9806	.040494	.10168	26.29724	.035229	.086367	32.56738	.048242	.101391
11145	25.67289	.039898	.092399	29.46898	.043284	.112556	30.68514	.047223	.116378
11938	24.46489	.039533	.093609	23.73721	.042849	.104322	28.45232	.043244	.114702
11477	24.95591	.039705	.093266	23.74925	.042688	.103697	24.56713	.033799	.136313
10972	24.16994	.040009	.09284	25.19312	.043248	.13174	22.30174	.032376	.114717
11841	24.74342	.039664	.093395	28.76405	.043233	.114331	24.42256	.033796	.136295
10975	24.19937	.039966	.092926	29.06566	.043322	.114359	33.38005	.048218	.114205
10835	23.82519	.040122	.09285	25.26459	.043284	.130925	25.64639	.046696	.111849
7024	21.01349	.040714	.097552	25.33188	.031538	.094742	27.41879	.042768	.111055
10748	23.29044	.040334	.092973	21.052	.034814	.09508	30.28078	.047441	.116176
7686	23.19847	.04039	.092189	29.13023	.031597	.09818	25.8494	.04708	.11327
9064	23.52587	.039985	.093835	28.75205	.043134	.115203	23.14433	.033301	.121206
9398	24.55419	.040003	.091712	29.2945	.031679	.103593	34.80002	.048313	.122845
8969	23.28713	.040058	.094687	23.06158	.033361	.118153	25.02482	.047672	.122779
11776	24.87889	.039734	.093246	23.75257	.042637	.104241	23.20225	.032908	.11627
10982	24.21067	.039977	.092893	26.48637	.032819	.090103	26.90862	.035764	.111159
12315	22.381	.03882	.093079	21.60187	.035783	.109545	23.12276	.034648	.093329
7557	22.45373	.040447	.100012	27.1138	.031653	.086684	28.11731	.043085	.113598
11408	25.2023	.039718	.093153	23.7481	.042731	.10254	23.1739	.032775	.114761
11863	24.42121	.039672	.093466	24.75102	.04322	.129746	23.9643	.034958	.097399
12545	22.86016	.038991	.093851	23.23131	.034559	.093149	32.24609	.048221	.113915
10491	24.75572	.039824	.0931	23.76036	.042542	.104605	29.11691	.043219	.113917
9517	24.2287	.039919	.093151	23.77237	.042416	.105329	25.18099	.043295	.131411
6470	20.65032	.040938	.096357	21.42706	.033971	.103165	29.22976	.047968	.094823
8022	23.09694	.040373	.093818	23.76186	.042129	.096568	24.33138	.035156	.099012
12463	22.25751	.038757	.092184	23.62112	.043179	.120606	25.34617	.036059	.103154
12016	24.37561	.039504	.093655	27.63582	.031697	.10554	22.76186	.032694	.115034
8931	23.05536	.040057	.09529	22.86253	.03346	.117813	25.15471	.047774	.121934
8047	23.32057	.040177	.091028	27.43127	.033099	.077943	37.69349	.03762	.08109
6951	20.58743	.040857	.096554	23.7781	.035484	.095771	26.17456	.04867	.105336
12568	22.26267	.038747	.092439	26.76667	.043225	.108909	34.74261	.037024	.129106
12095	23.14969	.039108	.093891	24.2772	.033027	.103179	23.30387	.034595	.094757
7746	23.06823	.040468	.092445	23.68756	.042387	.093836	25.30249	.043415	.132481
8376	23.30759	.040143	.094847	28.19373	.031706	.100691	27.88906	.035527	.103015
11919	24.51195	.03955	.093582	25.6332	.033063	.08957	22.84201	.032749	.11528
6891	21.83939	.040792	.094389	26.68673	.031592	.098466	27.55224	.043287	.115464
8723	22.31821	.040244	.099852	22.46339	.033652	.109435	26.57165	.035274	.095182
12407	22.25741	.038752	.092239	23.03004	.042916	.135615	22.72052	.033246	.129867
8349	23.08484	.040274	.095926	23.1952	.033272	.111986	24.38591	.034408	.132265
11069	24.74094	.039745	.093173	28.2685	.031586	.101197	24.9133	.043172	.13088
7984	23.39245	.040118	.090571	27.61056	.033069	.075714	24.46237	.032886	.110811
7982	23.55825	.040111	.091247	25.65133	.043336	.139488	28.26949	.03565	.09986
10356	24.14197	.039777	.093361	24.82436	.043262	.130631	36.57739	.037547	.10288
7915	23.25643	.040359	.092877	26.8267	.032895	.093948	33.49509	.048285	.111452
11219	25.58139	.039836	.092682	28.81321	.031631	.101921	29.29916	.04328	.113062
11612	25.16352	.03971	.093181	26.2813	.03306	.086472	24.63574	.033746	.136256
9235	23.95255	.039862	.093351	24.16879	.0351	.097461	25.14342	.047429	.125321
8460	23.54204	.040072	.093911	24.36453	.035154	.098378	34.89226	.048327	.121978
9905	24.05503	.040106	.092191	27.3237	.032915	.084635	25.41258	.033749	.13844
12034	24.24321	.039467	.093713	23.73253	.042904	.104927	26.64556	.035839	.109035
6766	22.49947	.040607	.093103	28.25401	.043396	.115563	29.55983	.047481	.11478
9188	24.16441	.039867	.09332	23.77358	.04242	.107403	25.01641	.043284	.130782
10347	24.18538	.039835	.093334	28.25169	.031744	.110017	27.63074	.035685	.109722
12259	22.86797	.039007	.09383	26.27539	.031753	.115052	24.02398	.033069	.108517
7931	23.27098	.040354	.092849	27.08063	.035712	.114374	36.334	.0375	.098236
7831	23.14142	.040426	.09255	28.89176	.031587	.096529	22.62608	.034928	.095824
11289	24.54898	.039542	.093571	28.48853	.043254	.114638	23.63634	.034696	.097106
8302	23.01826	.04032	.0961	23.80034	.042043	.095961	24.16103	.035214	.101301
11511	24.93263	.039679	.093313	24.89884	.043202	.13045	25.44091	.046976	.119011
8881	23.20257	.040144	.095444	24.82804	.043369	.123614	24.25841	.034402	.133784
8403	23.25652	.040181	.095037	28.22415	.031699	.099328	28.90301	.04314	.113488
8298	23.01802	.04032	.096104	22.89009	.034468	.114533	30.5554	.046674	.11303
11026	24.9566	.039815	.092945	26.44016	.032882	.087961	27.03621	.035778	.109289
8330	23.19584	.040258	.09479	25.08145	.043391	.125414	34.77112	.048316	.121472
12310	22.39795	.038824	.09328	23.63561	.043154	.118964	23.12616	.034638	.092894
10905	24.2549	.040014	.092755	22.80323	.034688	.095856	30.35424	.047433	.116173
11633	25.07516	.039694	.09324	26.20632	.033065	.086742	24.95332	.043202	.130824
8382	23.29905	.040171	.094763	23.80244	.042139	.099364	28.95347	.043146	.11346
8339	23.04819	.040283	.096233	28.76647	.043136	.113355	24.32736	.034422	.131908
7374	21.80181	.040529	.101245	24.35286	.033204	.090709	22.73887	.034854	.116525
12091	22.96168	.039036	.093856	24.10247	.033037	.106637	23.5333	.042983	.13649
7091	21.16988	.040674	.098257	27.39083	.042825	.112643	23.58836	.035446	.110317
11559	24.62072	.039597	.093507	23.74189	.042769	.104263	27.0061	.035804	.108499
10400	24.11057	.039789	.093351	24.83158	.043266	.130726	25.24349	.047354	.124674
7808	23.24836	.040367	.092601	23.70005	.042539	.091467	22.26236	.034891	.095461
11042	25.03233	.03985	.092824	28.67641	.031598	.100726	29.18568	.043295	.113534
8788	22.84721	.040184	.097527	28.3169	.043059	.113787	30.15582	.046436	.11439
8310	23.13887	.040323	.094301	24.35077	.03517	.099408	27.95039	.035528	.101963
11047	24.9965	.039845	.092851	23.74837	.042875	.097339	23.55555	.034682	.096359
9520	24.21952	.039918	.093169	23.77266	.042415	.105457	36.81656	.037578	.095512
9416	24.71766	.039948	.092374	23.78298	.03295	.113893	34.75904	.048317	.12207
8177	23.57911	.040111	.093055	29.33648	.043188	.112818	28.19488	.035598	.100884
11052	24.93044	.039781	.093035	25.03281	.043188	.131643	24.70436	.033543	.137458
8939	23.22804	.040006	.09437	24.6209	.04334	.127133	36.54523	.037739	.102611
11232	25.31728	.039722	.093086	29.01053	.043264	.113697	33.8155	.048268	.116902
8666	22.25457	.040286	.100586	23.71735	.035361	.107965	26.5225	.035258	.093247
11053	24.93232	.039782	.093033	28.44481	.031596	.101143	22.85282	.032451	.113689
12414	22.25596	.038753	.0922	26.76456	.043227	.10673	21.96914	.032738	.120402
7833	23.15761	.040418	.092466	29.39606	.043337	.113917	25.79626	.047063	.113015
9332	24.10099	.040035	.091738	27.29239	.033107	.079491	25.37087	.03403	.135352
9571	24.75856	.039885	.092847	26.75383	.033134	.08297	25.3586	.047213	.121278
9788	25.12036	.039778	.093058	26.48307	.033103	.084811	24.77133	.033854	.136356
9938	23.66336	.040193	.092487	23.72462	.042669	.091565	25.3714	.033776	.14067
7607	23.01709	.040407	.094323	23.01025	.034658	.114739	28.98982	.043201	.113024
10144	25.64758	.039811	.092749	23.748	.042779	.099497	25.59074	.046833	.11657
11076	24.72606	.039654	.093349	23.51835	.034623	.096969	33.37574	.048217	.115264
11067	24.58772	.039787	.093138	28.29041	.03157	.100469	22.6631	.032364	.113849
8524	22.39086	.040419	.101016	22.0586	.034068	.113152	22.63541	.033458	.108101
10049	24.91786	.039993	.092211	25.53236	.043264	.136589	33.9676	.048265	.117313
12403	22.31334	.038774	.092791	26.8086	.043226	.112254	23.07068	.04292	.137566
8446	23.43645	.040125	.094106	28.44611	.031705	.101956	24.38609	.035163	.098697
8554	22.56709	.040401	.099822	25.27938	.033197	.088158	27.07897	.035378	.096172
10987	24.87613	.039862	.09285	24.09264	.035867	.111849	22.84442	.032448	.113674
7725	23.14743	.040424	.092311	26.98582	.032964	.087123	25.1525	.033986	.139132
10471	24.56913	.039804	.09324	26.34357	.033164	.083903	34.39201	.048328	.119121
7478	21.86815	.04068	.097819	26.47498	.031612	.091877	22.46161	.033335	.107818
8929	23.05518	.040057	.095289	23.83665	.042064	.102723	25.46803	.033275	.084219
11267	25.21107	.039698	.093168	26.24678	.033001	.087392	23.88915	.034764	.096884
11073	24.41881	.039556	.093573	28.44799	.043266	.114712	24.55485	.043117	.129207
6992	20.84614	.040764	.096927	23.7603	.033129	.090543	25.77908	.04845	.110257
12234	22.80518	.038989	.093814	23.23311	.034625	.092773	25.22655	.046558	.113877
12253	22.80123	.03898	.093831	23.22699	.034602	.092674	35.12377	.037082	.114272
11077	24.73451	.039658	.09334	28.71374	.043275	.114298	26.81553	.035799	.108786
10192	25.94477	.039874	.092413	25.15929	.033768	.136298	27.58671	.035752	.108073
9173	23.78018	.039948	.093525	28.9117	.04316	.115089	24.25438	.03513	.097736
12327	22.38077	.038814	.093199	23.59297	.033158	.111601	23.1203	.034632	.09303
10010	24.40858	.040053	.092194	29.64377	.04331	.112505	30.73391	.047316	.117212
8322	23.15427	.040275	.095071	28.96945	.043159	.11313	25.04331	.043395	.124487
8754	22.66511	.040158	.097814	23.87362	.041914	.096637	26.95996	.035372	.100577
7732	23.21831	.040357	.09177	23.43341	.035346	.113315	25.40466	.033971	.137814
8070	23.28983	.04025	.093062	28.17067	.035567	.100894	25.5674	.047481	.125267
8720	22.37537	.040211	.099218	27.8849	.042966	.113433	24.16385	.043392	.1098
10679	22.97722	.040456	.092954	28.86295	.043375	.115541	36.00734	.03751	.099251
9464	24.22493	.039933	.093084	27.93836	.035667	.105822	30.36154	.046803	.116246
8747	22.66983	.040175	.098081	23.83576	.035313	.103383	36.2299	.037854	.104255
9645	25.03134	.039822	.092967	26.60604	.033117	.083969	25.19226	.043253	.132217
7815	23.27137	.040353	.092559	29.51045	.043339	.114312	27.2528	.0357	.11277
8603	22.50519	.040355	.100704	22.67906	.033474	.108861	30.07631	.046443	.111839
8180	23.62519	.040099	.092894	29.37349	.043192	.112733	28.20522	.035607	.100787
11464	24.88852	.03971	.093283	28.27121	.031717	.105608	24.05521	.034899	.097172
9467	24.34178	.039926	.092983	29.25657	.043206	.11363	27.93786	.035676	.105726
7834	23.14803	.040423	.09252	23.69139	.042474	.09239	22.35423	.032646	.114504
7802	23.15975	.040416	.092547	28.92465	.031587	.096378	33.62142	.0483	.114257
10827	23.81229	.040141	.092802	23.73061	.042772	.091493	33.53639	.048252	.11275
9764	25.1901	.039732	.093133	24.08755	.03486	.096974	23.21248	.032807	.114952
11736	24.93418	.039674	.093319	24.08348	.035415	.11491	28.83554	.043242	.114125
8158	23.64935	.040056	.093555	24.44868	.035131	.097988	23.474	.033184	.116103
11428	25.22125	.039732	.093121	28.44031	.031693	.104361	23.21069	.032795	.114832
12264	22.94574	.039041	.093832	23.52941	.042994	.136827	25.79832	.035949	.11875
7194	21.63174	.040601	.100257	23.60585	.035391	.113292	35.08595	.038025	.118866
10216	25.85876	.039921	.092185	24.71609	.035537	.114432	27.60006	.035748	.108621
11419	25.34765	.039751	.093033	29.08711	.04325	.113576	34.06005	.048293	.117856
11729	24.9181	.03966	.093342	23.92659	.034833	.097119	30.30313	.047027	.116466
8515	22.40426	.040425	.100844	24.32899	.043438	.106239	22.64993	.033446	.108178
11728	24.90614	.039657	.09335	28.79571	.043244	.114174	23.92224	.034833	.097124
11518	24.74613	.039617	.093449	24.75545	.04318	.129818	23.84807	.03482	.09717
9934	23.64031	.040199	.092476	29.6493	.043329	.113809	27.34026	.035726	.112684
11532	24.64726	.039596	.093501	27.92028	.03171	.105445	23.81759	.034821	.097195
10541	24.29819	.039738	.093399	24.05332	.035015	.097432	34.15726	.048337	.11833
7534	22.31638	.040538	.098784	23.81398	.041822	.093554	22.66394	.033338	.108413
6825	22.55613	.040639	.093313	22.59087	.0328	.111991	29.98898	.047192	.11437
11000	24.30896	.039955	.092887	26.4947	.032825	.089679	22.86416	.034646	.096129
11248	24.75823	.039595	.09346	25.82959	.033017	.089171	24.32219	.033619	.135984
8902	23.08771	.040228	.096223	24.83823	.043388	.121341	23.12168	.03332	.112672
9431	24.73058	.039958	.09225	29.09585	.031692	.10394	25.47808	.043292	.135704
10925	24.80857	.039894	.092789	24.06142	.035861	.111628	29.21464	.043303	.11362
6931	22.25714	.040683	.094676	23.68856	.04199	.096791	24.36095	.043493	.119959
8571	22.67661	.040356	.099338	25.40336	.033204	.087586	23.91082	.035279	.105175
6850	22.57439	.040634	.09332	24.69378	.043468	.12673	30.02473	.047179	.114356
10507	24.18782	.039738	.093399	27.97957	.031759	.110482	23.06206	.033108	.121337
7860	23.26634	.040223	.090809	25.79644	.043344	.144219	34.2588	.048297	.119406
8450	23.44912	.040119	.094083	23.79571	.042197	.101101	23.40042	.033225	.114943
10788	23.37906	.040278	.092993	23.71349	.042726	.090072	28.64567	.031551	.091182
8287	22.94866	.040392	.095634	28.10338	.031658	.095667	28.79608	.04317	.113248
10968	24.47834	.039796	.09316	26.78531	.035781	.109637	30.0847	.047444	.115278
9212	24.0464	.039856	.09335	23.77641	.0424	.108582	28.87071	.043178	.115383
9389	24.69683	.039976	.092037	23.75865	.042501	.100911	23.91799	.032922	.11302
8741	22.56979	.040189	.09858	26.86642	.035345	.098922	33.50093	.048283	.110408
7419	21.90616	.040659	.098208	24.04808	.043493	.10653	32.61708	.048273	.106331
8280	22.96803	.040362	.096012	26.06267	.033163	.085912	25.47812	.04764	.119671
6580	21.63919	.04082	.093411	23.84256	.043501	.123947	22.15612	.032536	.111717
12119	22.87123	.03899	.093863	22.12537	.035981	.111258	23.46349	.04296	.137445
11363	25.41574	.039745	.093017	25.1007	.043209	.131992	25.51958	.046894	.117767
11635	25.06842	.039692	.093244	26.20079	.033066	.08676	27.24708	.035782	.108057
8982	23.38702	.039989	.093999	28.61213	.043115	.115341	25.05325	.047644	.124462
10443	24.37899	.039822	.093288	23.76645	.042482	.106703	24.60319	.034022	.137368
8492	23.24895	.040101	.09507	22.96099	.034418	.116575	24.12998	.035217	.099615
8090	23.39456	.040191	.092439	23.77105	.04226	.09883	28.25858	.035593	.099362
7465	22.0584	.040597	.099045	25.48908	.047864	.113408	32.82402	.048273	.106017
12103	22.84181	.038974	.093869	23.9787	.03299	.107913	29.09673	.047121	.115273
6750	22.37818	.040614	.093156	27.36214	.031536	.095662	25.50762	.046895	.113024
9756	25.52989	.039862	.092581	26.88718	.033074	.083069	29.38512	.043248	.112774
12254	22.80391	.03898	.093832	22.05671	.035863	.111329	23.22731	.0346	.092689
9186	24.1472	.039884	.093312	29.00788	.043187	.114785	30.33218	.046752	.119153
11623	25.09815	.039698	.093225	23.74735	.042738	.102864	28.92177	.043247	.113934
11252	25.15995	.039687	.093203	28.30688	.031662	.103467	30.31861	.047149	.11586
8099	23.39953	.040178	.091812	29.19357	.031676	.102439	37.57854	.037645	.080552
7012	21.08139	.040691	.097852	23.59551	.035456	.108922	34.07153	.038155	.1122
10202	25.74626	.03987	.092501	28.95469	.031636	.102047	24.17128	.034785	.096107
10581	24.32377	.039658	.093498	23.62612	.035129	.117105	25.78963	.033183	.085584
12105	22.85022	.038978	.093867	26.25795	.03171	.114492	23.21974	.034516	.093369
