"Product" "Country" "Import" "Price2" "WMFN" "MFN" "WBND" "BND" "Sigma" "InvOmega"
841320 "Ecuador" 65 12.0348053903472 9 9 25 25 3.61366558074951 12.6246681213379
841330 "Ecuador" 4044.8 12.0348053903472 6.66666666666667 6.66666666666667 25 25 3.61366558074951 12.6246681213379
841340 "Ecuador" 536.2 12.0348053903472 7.33333333333333 7.33333333333333 25 25 3.61366558074951 12.6246681213379
841350 "Ecuador" 695.2 12.0348053903472 4 4 25 25 3.61366558074951 12.6246681213379
841360 "Ecuador" 754 12.0348053903472 4 4 25 25 3.61366558074951 12.6246681213379
841370 "Ecuador" 6907.8 12.0348053903472 7.33333333333333 7.33333333333333 22.5 22.5 3.61366558074951 12.6246681213379
841381 "Ecuador" 10082.4 12.0348053903472 4 4 15 15 3.61366558074951 12.6246681213379
841382 "Ecuador" 2551.8 12.0348053903472 4 4 25 25 3.61366558074951 12.6246681213379
841391 "Ecuador" 11536.2 12.0348053903472 5 5 11 11 3.61366558074951 12.6246681213379
841392 "Ecuador" 2391.2 12.0348053903472 4 4 20 20 3.61366558074951 12.6246681213379
841311 "Latvia" 1969.2 12.0348053903472 0.5 0.5 5 5 3.41776728630066 5.02230787277222
841319 "Latvia" 625.8 12.0348053903472 0.5 0.5 10 10 3.41776728630066 5.02230787277222
841320 "Latvia" NA 12.0348053903472 0.5 0.5 10 10 3.41776728630066 5.02230787277222
841330 "Latvia" 528.8 12.0348053903472 0.5 0.5 10 10 3.41776728630066 5.02230787277222
841340 "Latvia" 29.6 12.0348053903472 0.5 0.5 10 10 3.41776728630066 5.02230787277222
841350 "Latvia" 345.2 12.0348053903472 0.5 0.5 10 10 3.41776728630066 5.02230787277222
841360 "Latvia" 311.2 12.0348053903472 0.5 0.5 10 10 3.41776728630066 5.02230787277222
841370 "Latvia" 2756.2 12.0348053903472 0.5 0.5 10 10 3.41776728630066 5.02230787277222
841381 "Latvia" 2669.6 12.0348053903472 0.5 0.5 10 10 3.41776728630066 5.02230787277222
841382 "Latvia" 97.6 12.0348053903472 0.5 0.5 10 10 3.41776728630066 5.02230787277222
841391 "Latvia" 1685.2 12.0348053903472 0.5 0.5 10 10 3.41776728630066 5.02230787277222
841392 "Latvia" 19 12.0348053903472 0.5 0.5 10 10 3.41776728630066 5.02230787277222
841311 "Lithuania" 3723 12.0348053903472 0 0 15 15 3.59020948410034 1.72024011611938
841319 "Lithuania" 1094.4 12.0348053903472 0 0 7.5 7.5 3.59020948410034 1.72024011611938
841320 "Lithuania" 77.8 12.0348053903472 0 0 7.5 7.5 3.59020948410034 1.72024011611938
841330 "Lithuania" 1173 12.0348053903472 0 0 10 10 3.59020948410034 1.72024011611938
841340 "Lithuania" 305.6 12.0348053903472 NA 0 NA 15 3.59020948410034 1.72024011611938
841350 "Lithuania" 627 12.0348053903472 0 0 12.5 12.5 3.59020948410034 1.72024011611938
841360 "Lithuania" 804.8 12.0348053903472 0 0 13.13 13.13 3.59020948410034 1.72024011611938
841370 "Lithuania" 4655.4 12.0348053903472 0 0 13.75 13.75 3.59020948410034 1.72024011611938
841381 "Lithuania" 2020.8 12.0348053903472 0 0 7.5 7.5 3.59020948410034 1.72024011611938
841382 "Lithuania" 80.6 12.0348053903472 0 0 15 15 3.59020948410034 1.72024011611938
841391 "Lithuania" 2898.6 12.0348053903472 0 0 7.5 7.5 3.59020948410034 1.72024011611938
841392 "Lithuania" 30.6 12.0348053903472 0 0 15 15 3.59020948410034 1.72024011611938
841311 "Oman" 1199.2 12.0348053903472 5 5 15 15 4.15315437316895 0.81677496433258
841319 "Oman" 575.6 12.0348053903472 5 5 7.5 7.5 4.15315437316895 0.81677496433258
841320 "Oman" 194 12.0348053903472 5 5 7.5 7.5 4.15315437316895 0.81677496433258
841330 "Oman" 5695.8 12.0348053903472 5 5 7.5 7.5 4.15315437316895 0.81677496433258
841340 "Oman" 191.4 12.0348053903472 5 5 15 15 4.15315437316895 0.81677496433258
841350 "Oman" 4451.8 12.0348053903472 5 5 7.5 7.5 4.15315437316895 0.81677496433258
841360 "Oman" 927 12.0348053903472 5 5 7.5 7.5 4.15315437316895 0.81677496433258
841370 "Oman" 10818.2 12.0348053903472 5 5 5 5 4.15315437316895 0.81677496433258
841381 "Oman" 1495.4 12.0348053903472 5 5 5 5 4.15315437316895 0.81677496433258
841382 "Oman" 231.4 12.0348053903472 5 5 15 15 4.15315437316895 0.81677496433258
841391 "Oman" 12862.4 12.0348053903472 5 5 5 5 4.15315437316895 0.81677496433258
841392 "Oman" 856.4 12.0348053903472 5 5 15 15 4.15315437316895 0.81677496433258
841410 "China" 25665.8 12.0348053903472 15 15 8 8 3.6142475605011 78.8171997070313
841420 "China" 1895.2 12.0348053903472 12.6 12.6 8 8 3.6142475605011 78.8171997070313
841430 "China" 234734.6 12.0348053903472 23.764 23.764 9.5 9.5 3.6142475605011 78.8171997070313
841440 "China" 1160.2 12.0348053903472 16.8 16.8 8 8 3.6142475605011 78.8171997070313
841451 "China" 25882.6 12.0348053903472 21.288 21.288 13.14 13.14 3.6142475605011 78.8171997070313
841459 "China" 57004.2 12.0348053903472 17.1 17.1 8.5 8.5 3.6142475605011 78.8171997070313
841460 "China" 1824.8 12.0348053903472 21 21 10 10 3.6142475605011 78.8171997070313
841480 "China" 236897.4 12.0348053903472 15.598 15.598 7.33 7.33 3.6142475605011 78.8171997070313
841490 "China" 151606.2 12.0348053903472 13.534 13.534 9 9 3.6142475605011 78.8171997070313
841410 "Ecuador" 460.8 12.0348053903472 4 4 25 25 4.81393623352051 1.37831830978394
841420 "Ecuador" 69.6 12.0348053903472 14 14 25 25 4.81393623352051 1.37831830978394
841430 "Ecuador" 8351 12.0348053903472 4.33333333333333 4.33333333333333 25 25 4.81393623352051 1.37831830978394
841440 "Ecuador" 1326.8 12.0348053903472 4 4 25 25 4.81393623352051 1.37831830978394
841451 "Ecuador" 2453.4 12.0348053903472 19 19 30 30 4.81393623352051 1.37831830978394
841459 "Ecuador" 2368.2 12.0348053903472 14 14 25 25 4.81393623352051 1.37831830978394
841460 "Ecuador" 259.8 12.0348053903472 19 19 30 30 4.81393623352051 1.37831830978394
841480 "Ecuador" 6587.8 12.0348053903472 7.16666666666667 7.16666666666667 15 15 4.81393623352051 1.37831830978394
841490 "Ecuador" 2796.2 12.0348053903472 5.25 5.25 20 20 4.81393623352051 1.37831830978394
841410 "Latvia" 275 12.0348053903472 0.5 0.5 10 10 3.99069571495056 3.2004554271698
841420 "Latvia" 64.4 12.0348053903472 0.5 0.5 10 10 3.99069571495056 3.2004554271698
841430 "Latvia" 533 12.0348053903472 0.5 0.5 10 10 3.99069571495056 3.2004554271698
841440 "Latvia" 472.8 12.0348053903472 0.5 0.5 10 10 3.99069571495056 3.2004554271698
841451 "Latvia" 414.4 12.0348053903472 0.5 0.5 10 10 3.99069571495056 3.2004554271698
841459 "Latvia" 725.8 12.0348053903472 0.5 0.5 10 10 3.99069571495056 3.2004554271698
841460 "Latvia" 433.2 12.0348053903472 0.5 0.5 10 10 3.99069571495056 3.2004554271698
841480 "Latvia" 1734.2 12.0348053903472 0.5 0.5 10 10 3.99069571495056 3.2004554271698
841490 "Latvia" 1199 12.0348053903472 0.5 0.5 5 5 3.99069571495056 3.2004554271698
841410 "Lithuania" 1260.2 12.0348053903472 0 0 12 12 7.04664134979248 1.90702259540558
841420 "Lithuania" 35.6 12.0348053903472 0 0 10 10 7.04664134979248 1.90702259540558
841430 "Lithuania" 7088.6 12.0348053903472 2 2 11.25 11.25 7.04664134979248 1.90702259540558
841440 "Lithuania" 512.8 12.0348053903472 0 0 15 15 7.04664134979248 1.90702259540558
841451 "Lithuania" 775.6 12.0348053903472 0 0 7.5 7.5 7.04664134979248 1.90702259540558
841459 "Lithuania" 1321.6 12.0348053903472 0 0 11.25 11.25 7.04664134979248 1.90702259540558
841460 "Lithuania" 1130.6 12.0348053903472 0 0 15 15 7.04664134979248 1.90702259540558
841480 "Lithuania" 2455.8 12.0348053903472 0 0 13.64 13.64 7.04664134979248 1.90702259540558
841490 "Lithuania" 1995 12.0348053903472 0 0 7.5 7.5 7.04664134979248 1.90702259540558
841410 "Oman" 319.8 12.0348053903472 5 5 4 4 5.53959941864014 2.93635153770447
841420 "Oman" 54.6 12.0348053903472 5 5 7.5 7.5 5.53959941864014 2.93635153770447
841430 "Oman" 3033.6 12.0348053903472 5 5 7.5 7.5 5.53959941864014 2.93635153770447
841440 "Oman" 5322.2 12.0348053903472 5 5 15 15 5.53959941864014 2.93635153770447
841451 "Oman" 4863.6 12.0348053903472 5 5 7.5 7.5 5.53959941864014 2.93635153770447
841459 "Oman" 1698 12.0348053903472 5 5 7.5 7.5 5.53959941864014 2.93635153770447
841460 "Oman" 998.8 12.0348053903472 5 5 15 15 5.53959941864014 2.93635153770447
841480 "Oman" 6199.8 12.0348053903472 5 5 4 4 5.53959941864014 2.93635153770447
841490 "Oman" 3891.4 12.0348053903472 5 5 4 4 5.53959941864014 2.93635153770447
841510 "China" 17695.8 12.0348053903472 28 28 15 15 5.0031886100769 1254.49182128906
841581 "China" 55615.6 12.0348053903472 32 32 17.5 17.5 5.0031886100769 1254.49182128906
841582 "China" 89669.2 12.0348053903472 32 32 17.5 17.5 5.0031886100769 1254.49182128906
841583 "China" 6753.6 12.0348053903472 27 27 10 10 5.0031886100769 1254.49182128906
841590 "China" 96283.8 12.0348053903472 17.4 17.4 10 10 5.0031886100769 1254.49182128906
841510 "Ecuador" 4633 12.0348053903472 14 14 15 15 32.3313484191895 7.95072269439697
841581 "Ecuador" 340 12.0348053903472 14 14 15 15 32.3313484191895 7.95072269439697
841582 "Ecuador" 3154.2 12.0348053903472 14 14 15 15 32.3313484191895 7.95072269439697
841583 "Ecuador" 531 12.0348053903472 14 14 15 15 32.3313484191895 7.95072269439697
841590 "Ecuador" 1863.4 12.0348053903472 12.3333333333333 12.3333333333333 10 10 32.3313484191895 7.95072269439697
841510 "Latvia" 762 12.0348053903472 0.5 0.5 10 10 5.34692716598511 1.38777530193329
841581 "Latvia" 1065.2 12.0348053903472 0.5 0.5 10 10 5.34692716598511 1.38777530193329
841582 "Latvia" 596.8 12.0348053903472 0.5 0.5 10 10 5.34692716598511 1.38777530193329
841583 "Latvia" 814 12.0348053903472 0.5 0.5 10 10 5.34692716598511 1.38777530193329
841590 "Latvia" 1079 12.0348053903472 0.5 0.5 5 5 5.34692716598511 1.38777530193329
841510 "Lithuania" 1080.2 12.0348053903472 0 0 15 15 3.79411029815674 0.933323621749878
841581 "Lithuania" 1581.6 12.0348053903472 0 0 7.5 7.5 3.79411029815674 0.933323621749878
841582 "Lithuania" 1528 12.0348053903472 0 0 7.5 7.5 3.79411029815674 0.933323621749878
841583 "Lithuania" 943.6 12.0348053903472 0 0 7.5 7.5 3.79411029815674 0.933323621749878
841590 "Lithuania" 1840.2 12.0348053903472 0 0 7.5 7.5 3.79411029815674 0.933323621749878
841510 "Oman" 28909.2 12.0348053903472 5 5 15 15 3.40631437301636 0.816397964954376
841581 "Oman" 16084.6 12.0348053903472 5 5 7.5 7.5 3.40631437301636 0.816397964954376
841582 "Oman" 3767.6 12.0348053903472 5 5 7.5 7.5 3.40631437301636 0.816397964954376
841583 "Oman" 2935 12.0348053903472 5 5 7.5 7.5 3.40631437301636 0.816397964954376
841590 "Oman" 7735.2 12.0348053903472 5 5 7.5 7.5 3.40631437301636 0.816397964954376
841610 "China" 18589 12.0348053903472 14.4 14.4 10 10 2.73230838775635 1.43567299842834
841620 "China" 13382.6 12.0348053903472 14.4 14.4 10.5 10.5 2.73230838775635 1.43567299842834
841630 "China" 13105 12.0348053903472 14.2 14.2 8.4 8.4 2.73230838775635 1.43567299842834
841690 "China" 12650.8 12.0348053903472 8 8 6 6 2.73230838775635 1.43567299842834
841610 "Ecuador" 153.4 12.0348053903472 9 9 25 25 2.70471000671387 2.55790853500366
841620 "Ecuador" 299.4 12.0348053903472 9 9 25 25 2.70471000671387 2.55790853500366
841630 "Ecuador" NA 12.0348053903472 9 9 25 25 2.70471000671387 2.55790853500366
841690 "Ecuador" 286 12.0348053903472 9 9 10 10 2.70471000671387 2.55790853500366
841610 "Latvia" 359.2 12.0348053903472 0.5 0.5 10 10 4.26874685287476 6.58125019073486
841620 "Latvia" 307.6 12.0348053903472 0.5 0.5 10 10 4.26874685287476 6.58125019073486
841630 "Latvia" 218 12.0348053903472 0.5 0.5 10 10 4.26874685287476 6.58125019073486
841690 "Latvia" 167 12.0348053903472 0.5 0.5 10 10 4.26874685287476 6.58125019073486
841610 "Lithuania" 572.6 12.0348053903472 0 0 15 15 4.7649416923523 1238.81066894531
841620 "Lithuania" 374.2 12.0348053903472 0 0 15 15 4.7649416923523 1238.81066894531
841630 "Lithuania" 75.2 12.0348053903472 NA 0 NA 15 4.7649416923523 1238.81066894531
841690 "Lithuania" 422.8 12.0348053903472 0 0 15 15 4.7649416923523 1238.81066894531
841610 "Oman" 365.6 12.0348053903472 5 5 15 15 9.3970766067505 4.24342060089111
841620 "Oman" 846.8 12.0348053903472 5 5 15 15 9.3970766067505 4.24342060089111
841630 "Oman" NA 12.0348053903472 5 5 15 15 9.3970766067505 4.24342060089111
841690 "Oman" 876.6 12.0348053903472 5 5 15 15 9.3970766067505 4.24342060089111
841710 "China" 49789.6 12.0348053903472 18 18 10 10 4.17402267456055 4.30097198486328
841720 "China" 4882 12.0348053903472 15.6 15.6 10 10 4.17402267456055 4.30097198486328
841780 "China" 54822.4 12.0348053903472 13.586 13.586 9 9 4.17402267456055 4.30097198486328
841790 "China" 18960 12.0348053903472 8.27 8.27 7 7 4.17402267456055 4.30097198486328
841710 "Ecuador" 873.8 12.0348053903472 10.6666666666667 10.6666666666667 25 25 2.17418909072876 0.343494385480881
841720 "Ecuador" 399 12.0348053903472 14 14 25 25 2.17418909072876 0.343494385480881
841780 "Ecuador" 1620.2 12.0348053903472 4 4 25 25 2.17418909072876 0.343494385480881
841790 "Ecuador" 1679.8 12.0348053903472 4 4 20 20 2.17418909072876 0.343494385480881
841710 "Latvia" 192 12.0348053903472 0.5 0.5 10 10 7.76158714294434 96.5981750488281
841720 "Latvia" 324.8 12.0348053903472 0.5 0.5 10 10 7.76158714294434 96.5981750488281
841780 "Latvia" 311 12.0348053903472 0.5 0.5 10 10 7.76158714294434 96.5981750488281
841790 "Latvia" 326.6 12.0348053903472 0.5 0.5 10 10 7.76158714294434 96.5981750488281
841710 "Lithuania" 37.6 12.0348053903472 0 0 10 10 3.093092918396 1.40838170051575
841720 "Lithuania" 390.4 12.0348053903472 0 0 10 10 3.093092918396 1.40838170051575
841780 "Lithuania" 260.6 12.0348053903472 0 0 10 10 3.093092918396 1.40838170051575
841790 "Lithuania" 1286 12.0348053903472 0 0 10 10 3.093092918396 1.40838170051575
841710 "Oman" 1112.2 12.0348053903472 5 5 15 15 2.54046988487244 0.557907819747925
841720 "Oman" 1731.4 12.0348053903472 5 5 15 15 2.54046988487244 0.557907819747925
841780 "Oman" 1508.2 12.0348053903472 5 5 15 15 2.54046988487244 0.557907819747925
841790 "Oman" 1806.8 12.0348053903472 5 5 15 15 2.54046988487244 0.557907819747925
841810 "China" 9428.4 12.0348053903472 32 32 13.33 13.33 4.54017305374146 2.4872031211853
841821 "China" 7746.8 12.0348053903472 28 28 10 10 4.54017305374146 2.4872031211853
841822 "China" 309.4 12.0348053903472 36 36 15 15 4.54017305374146 2.4872031211853
841829 "China" 2019.2 12.0348053903472 36 36 30 30 4.54017305374146 2.4872031211853
841830 "China" 4515 12.0348053903472 28.802 28.802 20.67 20.67 4.54017305374146 2.4872031211853
841840 "China" 1693.6 12.0348053903472 28.802 28.802 18 18 4.54017305374146 2.4872031211853
841850 "China" 12763.6 12.0348053903472 28 28 10 10 4.54017305374146 2.4872031211853
841861 "China" 169007.8 12.0348053903472 31 31 10 10 4.54017305374146 2.4872031211853
841869 "China" 98097.8 12.0348053903472 31 31 15 15 4.54017305374146 2.4872031211853
841891 "China" 1444 12.0348053903472 21 21 20 20 4.54017305374146 2.4872031211853
841899 "China" 45681.2 12.0348053903472 17 17 9.88 9.88 4.54017305374146 2.4872031211853
841810 "Ecuador" 8401.6 12.0348053903472 19 19 20 20 5.49929141998291 2.26595664024353
841821 "Ecuador" 5180.8 12.0348053903472 19 19 20 20 5.49929141998291 2.26595664024353
841822 "Ecuador" 290.8 12.0348053903472 19 19 30 30 5.49929141998291 2.26595664024353
841829 "Ecuador" 1080.6 12.0348053903472 19 19 30 30 5.49929141998291 2.26595664024353
841830 "Ecuador" 985.8 12.0348053903472 19 19 30 30 5.49929141998291 2.26595664024353
841840 "Ecuador" 397 12.0348053903472 19 19 30 30 5.49929141998291 2.26595664024353
841850 "Ecuador" 4322.6 12.0348053903472 14 14 15 15 5.49929141998291 2.26595664024353
841861 "Ecuador" 648.2 12.0348053903472 12.5 12.5 15 15 5.49929141998291 2.26595664024353
841869 "Ecuador" 6890.2 12.0348053903472 12 12 16.25 16.25 5.49929141998291 2.26595664024353
841891 "Ecuador" 336.4 12.0348053903472 15 15 25 25 5.49929141998291 2.26595664024353
841899 "Ecuador" 4950.8 12.0348053903472 5 5 20 20 5.49929141998291 2.26595664024353
841810 "Latvia" 2008.4 12.0348053903472 0.5 0.5 5 5 3.19551753997803 10.1245450973511
841821 "Latvia" 1847.2 12.0348053903472 0.5 0.5 5 5 3.19551753997803 10.1245450973511
841822 "Latvia" NA 12.0348053903472 0.5 0.5 10 10 3.19551753997803 10.1245450973511
841829 "Latvia" 103.6 12.0348053903472 0.5 0.5 10 10 3.19551753997803 10.1245450973511
841830 "Latvia" 244.4 12.0348053903472 0.5 0.5 10 10 3.19551753997803 10.1245450973511
841840 "Latvia" 253.2 12.0348053903472 0.5 0.5 10 10 3.19551753997803 10.1245450973511
841850 "Latvia" 5750.8 12.0348053903472 0.5 0.5 10 10 3.19551753997803 10.1245450973511
841861 "Latvia" 846 12.0348053903472 0.5 0.5 10 10 3.19551753997803 10.1245450973511
841869 "Latvia" 1160.8 12.0348053903472 0.5 0.5 10 10 3.19551753997803 10.1245450973511
841891 "Latvia" 95.8 12.0348053903472 0.5 0.5 10 10 3.19551753997803 10.1245450973511
841899 "Latvia" 1068 12.0348053903472 0.5 0.5 5 5 3.19551753997803 10.1245450973511
841810 "Lithuania" 3659.6 12.0348053903472 0 0 10 10 3.59562683105469 2.17451477050781
841821 "Lithuania" 843.4 12.0348053903472 20 20 25 25 3.59562683105469 2.17451477050781
841822 "Lithuania" NA 12.0348053903472 20 20 25 25 3.59562683105469 2.17451477050781
841829 "Lithuania" 386.8 12.0348053903472 20 20 25 25 3.59562683105469 2.17451477050781
841830 "Lithuania" 390.2 12.0348053903472 20 20 16.67 16.67 3.59562683105469 2.17451477050781
841840 "Lithuania" 32.8 12.0348053903472 20 20 16.67 16.67 3.59562683105469 2.17451477050781
841850 "Lithuania" 12297.8 12.0348053903472 0 0 15 15 3.59562683105469 2.17451477050781
841861 "Lithuania" 1456.8 12.0348053903472 0 0 7.5 7.5 3.59562683105469 2.17451477050781
841869 "Lithuania" 1787.4 12.0348053903472 0 0 10 10 3.59562683105469 2.17451477050781
841891 "Lithuania" 189.2 12.0348053903472 0 0 20 20 3.59562683105469 2.17451477050781
841899 "Lithuania" 4048.2 12.0348053903472 0 0 20 20 3.59562683105469 2.17451477050781
841810 "Oman" 1934 12.0348053903472 5 5 5 5 3.60014653205872 1.44551348686218
841821 "Oman" 11600.6 12.0348053903472 5 5 10 10 3.60014653205872 1.44551348686218
841822 "Oman" 79.2 12.0348053903472 5 5 10 10 3.60014653205872 1.44551348686218
841829 "Oman" 139.8 12.0348053903472 5 5 10 10 3.60014653205872 1.44551348686218
841830 "Oman" 3064 12.0348053903472 5 5 5 5 3.60014653205872 1.44551348686218
841840 "Oman" 333.6 12.0348053903472 5 5 5 5 3.60014653205872 1.44551348686218
841850 "Oman" 2221.2 12.0348053903472 5 5 10 10 3.60014653205872 1.44551348686218
841861 "Oman" 6432.2 12.0348053903472 5 5 5 5 3.60014653205872 1.44551348686218
841869 "Oman" 2064 12.0348053903472 5 5 5 5 3.60014653205872 1.44551348686218
841891 "Oman" 1672.4 12.0348053903472 5 5 10 10 3.60014653205872 1.44551348686218
841899 "Oman" 540.6 12.0348053903472 5 5 10 10 3.60014653205872 1.44551348686218
841911 "China" 5854.6 12.0348053903472 36 36 35 35 3.73345637321472 90.872802734375
841919 "China" 1597.8 12.0348053903472 36 36 35 35 3.73345637321472 90.872802734375
841920 "China" 8067.2 12.0348053903472 14.4 14.4 4 4 3.73345637321472 90.872802734375
841931 "China" 6638.8 12.0348053903472 14.4 14.4 8 8 3.73345637321472 90.872802734375
841932 "China" 22038.6 12.0348053903472 14.4 14.4 9 9 3.73345637321472 90.872802734375
841939 "China" 95158.4 12.0348053903472 14.4 14.4 9 9 3.73345637321472 90.872802734375
841940 "China" 40417.6 12.0348053903472 15.2 15.2 10 10 3.73345637321472 90.872802734375
841950 "China" 111615.6 12.0348053903472 16 16 10 10 3.73345637321472 90.872802734375
841960 "China" 24256.2 12.0348053903472 16.8 16.8 12 12 3.73345637321472 90.872802734375
841981 "China" 14096.8 12.0348053903472 15.6 15.6 10 10 3.73345637321472 90.872802734375
841989 "China" 197290.4 12.0348053903472 16.4 16.4 0 0 3.73345637321472 90.872802734375
841990 "China" 68510.8 12.0348053903472 13.4 13.4 1.33 1.33 3.73345637321472 90.872802734375
841911 "Ecuador" 856.4 12.0348053903472 19 19 20 20 2.94734573364258 1.40821945667267
841919 "Ecuador" 423.4 12.0348053903472 19 19 20 20 2.94734573364258 1.40821945667267
841920 "Ecuador" 554.4 12.0348053903472 9 9 15 15 2.94734573364258 1.40821945667267
841931 "Ecuador" 612.8 12.0348053903472 4 4 10 10 2.94734573364258 1.40821945667267
841932 "Ecuador" 271.8 12.0348053903472 10 9 10 10 2.94734573364258 1.40821945667267
841939 "Ecuador" 1555.4 12.0348053903472 4 4 15 15 2.94734573364258 1.40821945667267
841940 "Ecuador" 1610.6 12.0348053903472 9 9 15 15 2.94734573364258 1.40821945667267
841950 "Ecuador" 3085.6 12.0348053903472 9 9 21.67 21.67 2.94734573364258 1.40821945667267
841960 "Ecuador" 651.8 12.0348053903472 12.5 12.3333333333333 15 15 2.94734573364258 1.40821945667267
841981 "Ecuador" 967 12.0348053903472 12.3333333333333 12.3333333333333 15 15 2.94734573364258 1.40821945667267
841989 "Ecuador" 3250.4 12.0348053903472 8.33333333333333 8.33333333333333 14 14 2.94734573364258 1.40821945667267
841990 "Ecuador" 4528.2 12.0348053903472 9 9 12.5 12.5 2.94734573364258 1.40821945667267
841911 "Latvia" 40.6 12.0348053903472 0.5 0.5 10 10 1.5727151632309 0.899363219738007
841919 "Latvia" 299 12.0348053903472 0.5 0.5 10 10 1.5727151632309 0.899363219738007
841920 "Latvia" 422 12.0348053903472 0.5 0.5 0 0 1.5727151632309 0.899363219738007
841931 "Latvia" 211.8 12.0348053903472 0.5 0.5 10 10 1.5727151632309 0.899363219738007
841932 "Latvia" 3350.8 12.0348053903472 0.5 0.5 10 10 1.5727151632309 0.899363219738007
841939 "Latvia" 486.2 12.0348053903472 0.5 0.5 10 10 1.5727151632309 0.899363219738007
841940 "Latvia" 131.6 12.0348053903472 0.5 0.5 10 10 1.5727151632309 0.899363219738007
841950 "Latvia" 2327.8 12.0348053903472 0.5 0.5 10 10 1.5727151632309 0.899363219738007
841960 "Latvia" 2263.2 12.0348053903472 NA 0.5 NA 10 1.5727151632309 0.899363219738007
841981 "Latvia" 1294 12.0348053903472 0.5 0.5 10 10 1.5727151632309 0.899363219738007
841989 "Latvia" 1025.6 12.0348053903472 0.5 0.5 0 0 1.5727151632309 0.899363219738007
841990 "Latvia" 1264 12.0348053903472 0.5 0.5 5 5 1.5727151632309 0.899363219738007
841911 "Lithuania" 554 12.0348053903472 0 0 10 10 2.4990246295929 5.11589956283569
841919 "Lithuania" 669.8 12.0348053903472 0 0 10 10 2.4990246295929 5.11589956283569
841920 "Lithuania" 539.4 12.0348053903472 0 0 0 0 2.4990246295929 5.11589956283569
841931 "Lithuania" 250.6 12.0348053903472 0 0 10 10 2.4990246295929 5.11589956283569
841932 "Lithuania" 706 12.0348053903472 0 0 10 10 2.4990246295929 5.11589956283569
841939 "Lithuania" 1124 12.0348053903472 0 0 10 10 2.4990246295929 5.11589956283569
841940 "Lithuania" 489.2 12.0348053903472 0 0 10 10 2.4990246295929 5.11589956283569
841950 "Lithuania" 3068.6 12.0348053903472 0 0 5 5 2.4990246295929 5.11589956283569
841960 "Lithuania" 91 12.0348053903472 NA 0 NA 10 2.4990246295929 5.11589956283569
841981 "Lithuania" 1224.2 12.0348053903472 0 0 6.67 6.67 2.4990246295929 5.11589956283569
841989 "Lithuania" 2435.2 12.0348053903472 0 0 1.71 1.71 2.4990246295929 5.11589956283569
841990 "Lithuania" 2176 12.0348053903472 0 0 5 5 2.4990246295929 5.11589956283569
841911 "Oman" 192.2 12.0348053903472 5 5 15 15 10.1841650009155 11.9731931686401
841919 "Oman" NA 12.0348053903472 5 5 15 15 10.1841650009155 11.9731931686401
841920 "Oman" 462.8 12.0348053903472 5 5 5 5 10.1841650009155 11.9731931686401
841931 "Oman" 121 12.0348053903472 5 5 15 15 10.1841650009155 11.9731931686401
841932 "Oman" NA 12.0348053903472 NA 5 NA 15 10.1841650009155 11.9731931686401
841939 "Oman" 291.4 12.0348053903472 5 5 15 15 10.1841650009155 11.9731931686401
841940 "Oman" 2330.6 12.0348053903472 5 5 15 15 10.1841650009155 11.9731931686401
841950 "Oman" 17977.8 12.0348053903472 5 5 7.5 7.5 10.1841650009155 11.9731931686401
841960 "Oman" 510 12.0348053903472 5 5 15 15 10.1841650009155 11.9731931686401
841981 "Oman" 542.6 12.0348053903472 5 5 5 5 10.1841650009155 11.9731931686401
841989 "Oman" 650.6 12.0348053903472 5 5 10 10 10.1841650009155 11.9731931686401
841990 "Oman" 3924.6 12.0348053903472 5 5 2.5 2.5 10.1841650009155 11.9731931686401
842010 "China" 10783.2 12.0348053903472 13.6 13.6 8.4 8.4 8.55714988708496 32.7648696899414
842091 "China" 2442.8 12.0348053903472 10.6 10.6 8.4 8.4 8.55714988708496 32.7648696899414
842099 "China" 2659.6 12.0348053903472 10.6 10.6 8 8 8.55714988708496 32.7648696899414
842010 "Ecuador" 561.8 12.0348053903472 4 4 20 20 4.50573301315308 5.6992621421814
842091 "Ecuador" 163 12.0348053903472 5.66666666666667 5.66666666666667 20 20 4.50573301315308 5.6992621421814
842099 "Ecuador" 110.4 12.0348053903472 5.66666666666667 5.66666666666667 20 20 4.50573301315308 5.6992621421814
842010 "Latvia" NA 12.0348053903472 0.5 0.5 10 10 76.8860626220703 1.82250559329987
842091 "Latvia" NA 12.0348053903472 0.5 0.5 10 10 76.8860626220703 1.82250559329987
842099 "Latvia" 42 12.0348053903472 0.5 0.5 10 10 76.8860626220703 1.82250559329987
842010 "Lithuania" 36 12.0348053903472 0 0 10 10 5.0031886100769 1254.49182128906
842091 "Lithuania" NA 12.0348053903472 0 0 10 10 5.0031886100769 1254.49182128906
842099 "Lithuania" NA 12.0348053903472 0 0 10 10 5.0031886100769 1254.49182128906
842111 "China" 885 12.0348053903472 15 15 8.4 8.4 3.07152390480042 49.2544250488281
842112 "China" 1895.6 12.0348053903472 19.3 19.3 12.75 12.75 3.07152390480042 49.2544250488281
842119 "China" 52889.2 12.0348053903472 16.4 16.4 7.5 7.5 3.07152390480042 49.2544250488281
842121 "China" 105274.6 12.0348053903472 25.2 25.2 15 15 3.07152390480042 49.2544250488281
842122 "China" 8845.8 12.0348053903472 18.4 18.4 12 12 3.07152390480042 49.2544250488281
