wgname,month,ttlmsgs,intlmsgs,msgcom,msgnet,msgorg,msgedu,msggov,msgcctld,msgoth,usrcom,usrnet,usrorg,usredu,usrgov,usrcctld,usroth,aflcom,aflnet,aflorg,afledu,aflgov,aflcctld,afloth
"ldup","Jul2002","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"ldup","Aug2002","5","","","","5","","","","","","","2","","","","","","","2","","","",""
"ldup","Sep2002","106","2","60","10","36","","","","","9","2","1","","","","","7","2","1","","","",""
"ldup","Oct2002","8","","5","2","1","","","","","3","1","1","","","","","3","1","1","","","",""
"ldup","Nov2002","5","","1","4","","","","","","1","1","","","","","","1","1","","","","",""
"ldup","Dec2002","10","","3","3","4","","","","","3","1","2","","","","","2","1","2","","","",""
"ldup","Jan2003","9","","5","3","1","","","","","5","2","1","","","","","5","2","1","","","",""
"ldup","Feb2003","7","","3","4","","","","","","1","1","","","","","","1","1","","","","",""
"ldup","Mar2003","45","","19","11","15","","","","","6","2","1","","","","","4","2","1","","","",""
"ldup","Apr2003","24","","4","13","7","","","","","2","1","2","","","","","2","1","2","","","",""
"ldup","May2003","43","","14","16","13","","","","","7","1","1","","","","","6","1","1","","","",""
"ldup","Jun2003","50","","25","13","12","","","","","7","2","1","","","","","6","2","1","","","",""
"ldup","Jul2003","12","","5","3","4","","","","","4","1","2","","","","","3","1","2","","","",""
"ldup","Aug2003","5","","2","2","1","","","","","1","1","1","","","","","1","1","1","","","",""
"ldup","Sep2003","3","","1","1","1","","","","","1","1","1","","","","","1","1","1","","","",""
"ldup","Oct2003","8","","1","5","2","","","","","1","3","1","","","","","1","3","1","","","",""
"ldup","Nov2003","16","1","9","5","2","","","","","5","2","1","","","","","5","2","1","","","",""
"ldup","Dec2003","4","","3","1","","","","","","1","1","","","","","","1","1","","","","",""
"ldup","Jan2004","4","","1","1","2","","","","","1","1","1","","","","","1","1","1","","","",""
"ldup","May2004","10","","10","","","","","","","1","","","","","","","1","","","","","",""
"ldup","Jun2004","5","","5","","","","","","","2","","","","","","","2","","","","","",""
"ldup","Jul2004","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"lsd","Jun1995","1","1","","","","","","1","","","","","","","1","","","","","","","1",""
"lsd","Jun1998","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"lsd","Aug1998","4","","4","","","","","","","1","","","","","","","1","","","","","",""
"lsd","Sep1998","6","6","","","","","","6","","","","","","","1","","","","","","","1",""
"lsd","May1999","3","3","2","","","1","","","","1","","","1","","","","1","","","1","","",""
"lsd","Jun1999","38","20","34","","","1","","3","","4","","","1","","1","","4","","","1","","1",""
"lsd","Jul1999","11","1","11","","","","","","","4","","","","","","","4","","","","","",""
"lsd","Aug1999","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"lsd","Sep1999","2","2","","","","2","","","","","","","1","","","","","","","1","","",""
"madman","Mar1993","11","","11","","","","","","","3","","","","","","","3","","","","","",""
"madman","Apr1993","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"madman","May1993","16","1","16","","","","","","","4","","","","","","","4","","","","","",""
"madman","Jun1993","11","6","11","","","","","","","3","","","","","","","2","","","","","",""
"madman","Jul1993","6","3","6","","","","","","","4","","","","","","","4","","","","","",""
"madman","Aug1993","37","13","27","","","","10","","","5","","","","1","","","4","","","","1","",""
"madman","Sep1993","15","1","13","","","","2","","","6","","","","1","","","5","","","","1","",""
"madman","Oct1993","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"madman","Jan1994","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"madman","Apr1994","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"madman","Jun1994","6","2","6","","","","","","","4","","","","","","","4","","","","","",""
"madman","Jul1994","4","","4","","","","","","","4","","","","","","","3","","","","","",""
"madman","Aug1994","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"madman","Sep1994","7","","7","","","","","","","4","","","","","","","4","","","","","",""
"madman","Oct1994","14","2","13","","","","1","","","5","","","","1","","","4","","","","1","",""
"madman","Nov1994","8","4","8","","","","","","","4","","","","","","","4","","","","","",""
"madman","Dec1994","3","2","3","","","","","","","2","","","","","","","2","","","","","",""
"madman","Feb1995","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"madman","Mar1995","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"madman","Apr1995","4","","4","","","","","","","3","","","","","","","3","","","","","",""
"madman","May1995","3","2","3","","","","","","","2","","","","","","","2","","","","","",""
"madman","Jun1995","3","1","3","","","","","","","3","","","","","","","3","","","","","",""
"madman","Jul1995","1","1","1","","","","","","","1","","","","","","","1","","","","","",""
"madman","Sep1995","3","","3","","","","","","","3","","","","","","","3","","","","","",""
"madman","Oct1995","3","1","3","","","","","","","2","","","","","","","2","","","","","",""
"madman","Nov1995","27","11","25","2","","","","","","5","1","","","","","","4","1","","","","",""
"madman","Dec1995","5","2","4","1","","","","","","2","1","","","","","","2","1","","","","",""
"madman","Jan1996","9","2","7","2","","","","","","3","1","","","","","","3","1","","","","",""
"madman","Feb1996","8","2","4","4","","","","","","2","1","","","","","","2","1","","","","",""
"madman","Mar1996","6","2","5","1","","","","","","3","1","","","","","","3","1","","","","",""
"madman","Apr1996","1","1","1","","","","","","","1","","","","","","","1","","","","","",""
"madman","May1996","18","2","17","1","","","","","","5","1","","","","","","5","1","","","","",""
"madman","Jun1996","1","1","1","","","","","","","1","","","","","","","1","","","","","",""
"madman","Aug1996","8","1","5","3","","","","","","2","1","","","","","","2","1","","","","",""
"madman","Sep1996","5","1","4","1","","","","","","2","1","","","","","","2","1","","","","",""
"madman","Oct1996","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"madman","Nov1996","4","","2","2","","","","","","1","1","","","","","","1","1","","","","",""
"madman","Dec1996","5","","4","1","","","","","","2","1","","","","","","2","1","","","","",""
"madman","Jan1997","4","1","4","","","","","","","3","","","","","","","3","","","","","",""
"madman","Feb1997","4","3","4","","","","","","","2","","","","","","","2","","","","","",""
"madman","Mar1997","2","1","2","","","","","","","2","","","","","","","2","","","","","",""
"madman","May1997","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"madman","Jul1997","1","1","1","","","","","","","1","","","","","","","1","","","","","",""
"madman","Aug1997","7","1","3","4","","","","","","3","1","","","","","","3","1","","","","",""
"madman","Sep1997","2","1","1","1","","","","","","1","1","","","","","","1","1","","","","",""
"magma","Apr2002","6","","4","","2","","","","","2","","1","","","","","2","","1","","","",""
"magma","May2002","9","1","8","","","1","","","","4","","","1","","","","4","","","1","","",""
"magma","Jun2002","9","1","8","","","1","","","","4","","","1","","","","4","","","1","","",""
"magma","Jul2002","9","1","8","","","","","1","","4","","","","","1","","4","","","","","1",""
"magma","Aug2002","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"magma","Sep2002","7","","7","","","","","","","4","","","","","","","4","","","","","",""
"magma","Oct2002","23","10","13","","","8","","2","","3","","","1","","1","","3","","","1","","1",""
"magma","Nov2002","15","","11","","4","","","","","6","","2","","","","","5","","2","","","",""
"magma","Dec2002","3","","2","","1","","","","","1","","1","","","","","1","","1","","","",""
"magma","Jan2003","41","5","34","","2","4","","1","","10","","2","1","","1","","9","","2","1","","1",""
"magma","Feb2003","70","29","41","","","7","","22","","6","","","1","","3","","6","","","1","","3",""
"magma","Mar2003","41","4","34","","3","2","","2","","8","","1","1","","1","","7","","1","1","","1",""
"magma","Apr2003","14","4","9","","1","4","","","","5","","1","1","","","","4","","1","1","","",""
"magma","May2003","10","1","9","","","1","","","","3","","","1","","","","3","","","1","","",""
"magma","Jun2003","18","2","14","2","","2","","","","4","1","","1","","","","4","1","","1","","",""
"magma","Jul2003","15","3","6","6","","3","","","","3","1","","2","","","","3","1","","2","","",""
"magma","Aug2003","9","2","4","3","","2","","","","2","1","","2","","","","2","1","","2","","",""
"magma","Sep2003","17","5","3","9","","5","","","","3","1","","1","","","","1","1","","1","","",""
"magma","Oct2003","4","","3","1","","","","","","3","1","","","","","","3","1","","","","",""
"magma","Nov2003","7","2","4","2","","1","","","","4","1","","1","","","","4","1","","1","","",""
"magma","Dec2003","2","","1","1","","","","","","1","1","","","","","","1","1","","","","",""
"magma","Jan2004","5","4","3","1","","1","","","","1","1","","1","","","","1","1","","1","","",""
"magma","Feb2004","7","1","3","3","","1","","","","2","1","","1","","","","2","1","","1","","",""
"magma","Mar2004","11","3","7","1","","3","","","","3","1","","1","","","","3","1","","1","","",""
"magma","Apr2004","8","3","4","1","","3","","","","4","1","","2","","","","4","1","","2","","",""
"magma","May2004","7","2","6","","","1","","","","4","","","1","","","","3","","","1","","",""
"magma","Jun2004","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"magma","Jul2004","10","1","7","3","","","","","","3","1","","","","","","3","1","","","","",""
"mailext","Jul1994","2","","","","","2","","","","","","","2","","","","","","","2","","",""
"mailext","Aug1994","111","26","40","","","66","5","","","2","","","6","1","","","2","","","6","1","",""
"mailext","Sep1994","7","2","6","","","1","","","","3","","","1","","","","3","","","1","","",""
"mailext","Oct1994","12","1","4","","","7","1","","","3","","","3","1","","","3","","","3","1","",""
"mailext","Nov1994","1","1","1","","","","","","","1","","","","","","","1","","","","","",""
"mailext","Jan1995","6","","1","2","","2","1","","","1","2","","1","1","","","1","2","","1","1","",""
"mailext","Feb1995","3","3","2","","","","","1","","1","","","","","1","","1","","","","","1",""
"mailext","Mar1995","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"mailext","Apr1995","72","15","40","7","","18","5","2","","6","2","","3","1","1","","5","2","","3","1","1",""
"mailext","May1995","16","10","12","","","4","","","","3","","","1","","","","3","","","1","","",""
"mailext","Jun1995","8","4","1","2","","4","1","","","1","2","","2","1","","","1","2","","2","1","",""
"mailext","Jul1995","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"mailext","Aug1995","3","","","","","","3","","","","","","","1","","","","","","","1","",""
"mailext","Sep1995","3","1","1","","","","2","","","1","","","","1","","","1","","","","1","",""
"mailext","Oct1995","15","10","9","1","","4","1","","","2","1","","2","1","","","2","1","","2","1","",""
"mailext","Nov1995","63","33","30","7","","10","","16","","7","1","","2","","1","","5","1","","2","","1",""
"mailext","Dec1995","9","5","3","2","","2","","2","","3","2","","1","","1","","3","2","","1","","1",""
"mailext","Feb1996","1","1","1","","","","","","","1","","","","","","","1","","","","","",""
"mailext","Mar1996","2","2","","","","2","","","","","","","1","","","","","","","1","","",""
"mailext","Apr1996","8","7","5","","","3","","","","2","","","1","","","","2","","","1","","",""
"mailext","May1996","3","2","","","","2","1","","","","","","1","1","","","","","","1","1","",""
"mailext","Jun1996","2","","","1","","","1","","","","1","","","1","","","","1","","","1","",""
"mailext","Jul1996","5","5","","","","5","","","","","","","1","","","","","","","1","","",""
"mailext","Oct1996","6","6","1","","","5","","","","1","","","1","","","","1","","","1","","",""
"mailext","Nov1996","4","2","","","","4","","","","","","","2","","","","","","","2","","",""
"mailext","Dec1996","9","3","4","2","","3","","","","1","1","","1","","","","1","1","","1","","",""
"mailext","Jan1997","8","3","2","","","6","","","","2","","","2","","","","2","","","2","","",""
"malloc","Dec1997","12","1","5","","","7","","","","3","","","3","","","","3","","","3","","",""
"malloc","Jan1998","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"malloc","Feb1998","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"malloc","Mar1998","11","3","5","","","6","","","","2","","","2","","","","2","","","2","","",""
"malloc","Apr1998","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"malloc","May1998","3","","","","","2","1","","","","","","1","1","","","","","","1","1","",""
"malloc","Aug1998","14","","10","","","4","","","","2","","","3","","","","2","","","3","","",""
"malloc","Sep1998","6","","5","","","","1","","","2","","","","1","","","2","","","","1","",""
"malloc","Oct1998","18","","9","","","8","1","","","4","","","2","1","","","4","","","2","1","",""
"malloc","Nov1998","16","4","11","","","4","1","","","3","","","2","1","","","3","","","2","1","",""
"malloc","Dec1998","17","3","13","","","4","","","","3","","","2","","","","3","","","2","","",""
"malloc","Jan1999","4","","3","","","1","","","","2","","","1","","","","2","","","1","","",""
"malloc","Feb1999","5","","4","","1","","","","","2","","1","","","","","2","","1","","","",""
"malloc","Mar1999","11","","6","","2","3","","","","3","","1","1","","","","3","","1","1","","",""
"malloc","Apr1999","7","","7","","","","","","","4","","","","","","","3","","","","","",""
"malloc","May1999","6","","4","","","2","","","","2","","","1","","","","2","","","1","","",""
"malloc","Jun1999","4","","4","","","","","","","3","","","","","","","3","","","","","",""
"malloc","Jul1999","21","4","17","","","4","","","","5","","","1","","","","4","","","1","","",""
"malloc","Aug1999","3","","2","","","1","","","","1","","","1","","","","1","","","1","","",""
